id,date,time,accident_type,severity,district,vehicles_count,injured,killed,weather
1685,2025-09-02,23:45,Столкновение,Лёгкое,Октябрьский,2,0,0,Дождь
1686,2025-09-03,12:04,Столкновение,Лёгкое,Чкаловский,2,2,0,Ясно
1687,2025-09-03,07:03,Столкновение,Лёгкое,Октябрьский,2,0,0,Ясно
1688,2025-09-03,16:20,Столкновение,Лёгкое,Ленинский,3,0,0,Дождь
1689,2025-09-03,09:52,Наезд на препятствие,Средней тяжести,Октябрьский,1,3,0,Дождь
1690,2025-09-03,09:52,Столкновение,Средней тяжести,Орджоникидзевский,2,3,0,Ясно
1691,2025-09-04,01:32,Наезд на пешехода,Средней тяжести,Ленинский,1,1,0,Облачно
1692,2025-09-04,21:27,Наезд на стоящее ТС,Средней тяжести,Чкаловский,2,1,0,Ясно
1693,2025-09-04,22:18,Столкновение,Средней тяжести,Железнодорожный,2,1,0,Ясно
1694,2025-09-04,19:34,Столкновение,Лёгкое,Верх-Исетский,2,0,0,Дождь
1695,2025-09-04,20:47,Столкновение,Лёгкое,Орджоникидзевский,2,0,0,Облачно
1696,2025-09-04,17:12,Наезд на препятствие,Лёгкое,Верх-Исетский,1,0,0,Ясно
1697,2025-09-05,13:41,Столкновение,Лёгкое,Верх-Исетский,2,0,0,Дождь
1698,2025-09-05,22:09,Наезд на пешехода,Лёгкое,Чкаловский,1,0,0,Дождь
1699,2025-09-05,15:23,Опрокидывание,Лёгкое,Чкаловский,1,0,0,Дождь
1700,2025-09-05,10:39,Падение пассажира,Средней тяжести,Октябрьский,1,2,0,Туман
1701,2025-09-05,10:16,Наезд на препятствие,Лёгкое,Орджоникидзевский,1,2,0,Ясно
1702,2025-09-05,14:05,Наезд на пешехода,Лёгкое,Чкаловский,1,1,0,Ясно
1703,2025-09-05,23:59,Наезд на пешехода,Тяжёлое,Чкаловский,1,3,1,Облачно
1704,2025-09-05,00:34,Столкновение,Лёгкое,Чкаловский,2,1,0,Дождь
1705,2025-09-06,13:44,Столкновение,Лёгкое,Чкаловский,2,2,0,Облачно
1706,2025-09-06,16:54,Опрокидывание,Средней тяжести,Октябрьский,1,3,0,Туман
1707,2025-09-06,17:13,Столкновение,Средней тяжести,Верх-Исетский,4,1,0,Ясно
1708,2025-09-06,08:16,Иное,Лёгкое,Железнодорожный,2,1,0,Ясно
1709,2025-09-06,12:51,Наезд на пешехода,Средней тяжести,Ленинский,1,1,0,Дождь
1710,2025-09-06,07:24,Наезд на стоящее ТС,Лёгкое,Октябрьский,2,2,0,Дождь
1711,2025-09-07,13:12,Столкновение,Лёгкое,Ленинский,2,0,0,Дождь
1712,2025-09-07,14:09,Опрокидывание,Средней тяжести,Чкаловский,1,2,0,Ясно
1713,2025-09-07,11:52,Столкновение,Средней тяжести,Чкаловский,2,1,0,Туман
1714,2025-09-07,20:58,Наезд на пешехода,Лёгкое,Кировский,1,1,0,Ясно
1715,2025-09-07,08:01,Столкновение,Лёгкое,Орджоникидзевский,2,0,0,Ясно
1716,2025-09-07,12:39,Наезд на препятствие,Тяжёлое,Чкаловский,1,2,0,Дождь
1717,2025-09-07,13:14,Наезд на пешехода,Лёгкое,Чкаловский,1,0,0,Ясно
1718,2025-09-07,15:17,Опрокидывание,Лёгкое,Кировский,1,1,0,Дождь
1719,2025-09-08,16:39,Опрокидывание,Лёгкое,Ленинский,1,1,0,Ясно
1720,2025-09-08,08:53,Опрокидывание,Лёгкое,Верх-Исетский,1,0,0,Туман
1721,2025-09-08,17:49,Наезд на препятствие,Средней тяжести,Верх-Исетский,1,1,0,Ясно
1722,2025-09-08,10:10,Столкновение,Лёгкое,Октябрьский,2,0,0,Дождь
1723,2025-09-08,09:22,Наезд на пешехода,Лёгкое,Октябрьский,1,0,0,Ясно
1724,2025-09-08,12:47,Иное,Лёгкое,Железнодорожный,1,2,0,Туман
1725,2025-09-08,13:25,Столкновение,Лёгкое,Октябрьский,2,1,0,Ясно
1726,2025-09-08,09:19,Столкновение,Лёгкое,Чкаловский,3,0,0,Дождь
1727,2025-09-09,04:13,Наезд на пешехода,Тяжёлое,Октябрьский,1,1,0,Ясно
1728,2025-09-09,08:15,Наезд на стоящее ТС,Лёгкое,Верх-Исетский,2,1,0,Дождь
1729,2025-09-10,15:10,Наезд на препятствие,Средней тяжести,Октябрьский,1,1,0,Ясно
1730,2025-09-10,11:34,Столкновение,Лёгкое,Орджоникидзевский,2,0,0,Ясно
1731,2025-09-10,19:41,Опрокидывание,Средней тяжести,Октябрьский,1,2,0,Ясно
1732,2025-09-11,12:38,Наезд на пешехода,Лёгкое,Железнодорожный,1,2,0,Дождь
1733,2025-09-11,12:37,Опрокидывание,Средней тяжести,Октябрьский,1,2,0,Дождь
1734,2025-09-12,08:42,Опрокидывание,Средней тяжести,Верх-Исетский,1,2,0,Ясно
1735,2025-09-12,08:22,Столкновение,Лёгкое,Железнодорожный,2,0,0,Туман
1736,2025-09-12,17:06,Столкновение,Средней тяжести,Чкаловский,2,2,0,Дождь
1737,2025-09-12,15:55,Наезд на препятствие,Лёгкое,Ленинский,1,1,0,Ясно
1738,2025-09-12,10:10,Столкновение,Тяжёлое,Кировский,3,3,1,Ясно
1739,2025-09-12,20:56,Наезд на пешехода,Лёгкое,Кировский,1,0,0,Облачно
1740,2025-09-12,12:02,Опрокидывание,Средней тяжести,Чкаловский,1,1,0,Облачно
1741,2025-09-13,07:32,Столкновение,Лёгкое,Кировский,2,0,0,Дождь
1742,2025-09-13,18:14,Наезд на пешехода,Средней тяжести,Ленинский,1,1,0,Облачно
1743,2025-09-13,15:57,Наезд на препятствие,Лёгкое,Верх-Исетский,1,1,0,Дождь
1744,2025-09-13,18:43,Столкновение,Лёгкое,Орджоникидзевский,2,0,0,Ясно
1745,2025-09-13,09:04,Падение пассажира,Лёгкое,Чкаловский,1,0,0,Ясно
1746,2025-09-13,16:52,Столкновение,Лёгкое,Орджоникидзевский,2,1,0,Дождь
1747,2025-09-13,12:39,Столкновение,Средней тяжести,Кировский,2,3,0,Дождь
1748,2025-09-13,17:51,Наезд на пешехода,Лёгкое,Железнодорожный,1,1,0,Ясно
1749,2025-09-13,00:36,Столкновение,Средней тяжести,Октябрьский,2,3,0,Дождь
1750,2025-09-13,16:31,Наезд на пешехода,Лёгкое,Чкаловский,1,2,0,Туман
1751,2025-09-13,16:58,Наезд на пешехода,Средней тяжести,Орджоникидзевский,1,2,0,Дождь
1752,2025-09-14,11:48,Наезд на пешехода,Лёгкое,Кировский,1,0,0,Ясно
1753,2025-09-14,05:06,Иное,Лёгкое,Кировский,1,1,0,Дождь
1754,2025-09-14,04:14,Опрокидывание,Средней тяжести,Кировский,1,2,0,Ясно
1755,2025-09-14,09:49,Столкновение,Лёгкое,Октябрьский,2,1,0,Дождь
1756,2025-09-14,12:38,Наезд на пешехода,Лёгкое,Октябрьский,1,0,0,Ясно
1757,2025-09-15,08:56,Падение пассажира,Средней тяжести,Кировский,1,1,0,Ясно
1758,2025-09-15,06:12,Наезд на пешехода,Лёгкое,Чкаловский,1,1,0,Ясно
1759,2025-09-15,15:12,Столкновение,Лёгкое,Кировский,4,0,0,Дождь
1760,2025-09-15,16:52,Наезд на препятствие,Средней тяжести,Орджоникидзевский,1,1,0,Ясно
1761,2025-09-15,20:30,Наезд на пешехода,Лёгкое,Орджоникидзевский,1,1,0,Ясно
1762,2025-09-16,17:13,Наезд на стоящее ТС,Средней тяжести,Верх-Исетский,2,1,0,Дождь
1763,2025-09-16,09:45,Наезд на пешехода,Лёгкое,Октябрьский,1,0,0,Ясно
1764,2025-09-16,21:59,Иное,Лёгкое,Чкаловский,1,1,0,Облачно
1765,2025-09-16,19:14,Столкновение,Тяжёлое,Верх-Исетский,2,3,1,Туман
1766,2025-09-17,08:28,Наезд на пешехода,Средней тяжести,Чкаловский,1,1,0,Ясно
1767,2025-09-17,13:00,Столкновение,Тяжёлое,Верх-Исетский,2,1,0,Облачно
1768,2025-09-17,07:10,Столкновение,Лёгкое,Орджоникидзевский,2,0,0,Дождь
1769,2025-09-17,08:47,Наезд на пешехода,Средней тяжести,Кировский,1,2,0,Ясно
1770,2025-09-17,19:30,Наезд на пешехода,Средней тяжести,Железнодорожный,1,2,0,Дождь
1771,2025-09-17,08:20,Наезд на пешехода,Лёгкое,Железнодорожный,1,0,0,Ясно
1772,2025-09-17,12:50,Наезд на пешехода,Лёгкое,Верх-Исетский,1,1,0,Дождь
1773,2025-09-18,09:25,Опрокидывание,Лёгкое,Октябрьский,1,0,0,Ясно
1774,2025-09-18,17:08,Наезд на препятствие,Лёгкое,Кировский,1,0,0,Ясно
1775,2025-09-18,21:19,Столкновение,Лёгкое,Чкаловский,2,1,0,Дождь
1776,2025-09-18,17:12,Наезд на препятствие,Лёгкое,Верх-Исетский,1,0,0,Дождь
1777,2025-09-18,09:46,Наезд на стоящее ТС,Лёгкое,Ленинский,2,1,0,Дождь
1778,2025-09-19,17:55,Наезд на пешехода,Средней тяжести,Октябрьский,1,1,0,Дождь
1779,2025-09-19,19:43,Столкновение,Лёгкое,Верх-Исетский,2,0,0,Дождь
1780,2025-09-19,02:04,Столкновение,Средней тяжести,Кировский,2,2,0,Облачно
1781,2025-09-19,12:48,Столкновение,Средней тяжести,Чкаловский,2,2,0,Облачно
1782,2025-09-19,10:01,Наезд на пешехода,Средней тяжести,Октябрьский,1,2,0,Ясно
1783,2025-09-19,11:24,Опрокидывание,Средней тяжести,Верх-Исетский,1,3,0,Облачно
1784,2025-09-19,18:20,Наезд на стоящее ТС,Лёгкое,Чкаловский,2,2,0,Ясно
1785,2025-09-20,13:41,Наезд на пешехода,Средней тяжести,Ленинский,1,2,0,Ясно
1786,2025-09-20,15:58,Столкновение,Лёгкое,Октябрьский,2,0,0,Ясно
1787,2025-09-20,21:43,Столкновение,Средней тяжести,Орджоникидзевский,2,1,0,Ясно
1788,2025-09-20,23:07,Опрокидывание,Средней тяжести,Орджоникидзевский,1,1,0,Ясно
1789,2025-09-20,18:40,Наезд на пешехода,Лёгкое,Железнодорожный,1,1,0,Ясно
1790,2025-09-20,19:53,Столкновение,Лёгкое,Октябрьский,2,1,0,Ясно
1791,2025-09-20,10:18,Опрокидывание,Лёгкое,Ленинский,1,0,0,Ясно
1792,2025-09-21,10:41,Столкновение,Средней тяжести,Ленинский,4,2,0,Облачно
1793,2025-09-21,19:11,Столкновение,Лёгкое,Орджоникидзевский,2,0,0,Дождь
1794,2025-09-21,13:35,Столкновение,Лёгкое,Октябрьский,2,1,0,Ясно
1795,2025-09-21,15:28,Наезд на стоящее ТС,Лёгкое,Ленинский,2,1,0,Облачно
1796,2025-09-21,13:40,Столкновение,Лёгкое,Ленинский,3,0,0,Ясно
1797,2025-09-21,08:44,Столкновение,Лёгкое,Железнодорожный,2,1,0,Дождь
1798,2025-09-21,07:19,Опрокидывание,Средней тяжести,Орджоникидзевский,1,3,0,Облачно
1799,2025-09-21,11:59,Наезд на пешехода,Средней тяжести,Орджоникидзевский,1,2,0,Дождь
1800,2025-09-22,09:34,Опрокидывание,Лёгкое,Чкаловский,1,1,0,Ясно
